"","s_10","s_20","s_30","s_40","gamma","lambda_0","theta"
"246",-0.807935878218304,-1.68534489290331,-2.01159873254846,-2.09622418881241,58.6666666666667,8.25,1.25
"247",-0.767412230430573,-1.6627048086046,-1.99479311528755,-2.08070812965504,61,8.25,1.25
"248",-0.726154538720025,-1.6393291910483,-1.97725219038627,-2.06445473276742,63.3333333333333,8.25,1.25
"249",-0.684205716555052,-1.61526105784906,-1.95901896187566,-2.04750714541828,65.6666666666667,8.25,1.25
"250",-0.641604952363777,-1.59053969146609,-1.94013269979501,-2.02990476686953,68,8.25,1.25
"251",-1.32907791850769,-1.85691893842994,-2.06953947144656,-2.1279553002044,12,8.83333333333333,1.25
"252",-1.32794691645196,-1.8737756389292,-2.09221884346282,-2.15206890799095,14.3333333333333,8.83333333333333,1.25
"253",-1.32174317051882,-1.88554451003889,-2.10981179965638,-2.17107491043001,16.6666666666667,8.83333333333333,1.25
"254",-1.31124891461107,-1.89301046218818,-2.12310305989967,-2.1857618369972,19,8.83333333333333,1.25
"255",-1.29707390549751,-1.89678528876787,-2.13270426279818,-2.19674421628,21.3333333333333,8.83333333333333,1.25
"256",-1.27970335560555,-1.89735578653134,-2.13910207769787,-2.20451095952224,23.6666666666667,8.83333333333333,1.25
"257",-1.2595301522016,-1.89511609847056,-2.14269054147989,-2.20945787596177,26,8.83333333333333,1.25
"258",-1.2368772006953,-1.89039014135091,-2.14379348160875,-2.21191021714018,28.3333333333333,8.83333333333333,1.25
"259",-1.21201333633629,-1.88344757636322,-2.14268048341842,-2.21213872885253,30.6666666666667,8.83333333333333,1.25
"260",-1.1851649181464,-1.87451544531094,-2.13957852373513,-2.21037134530811,33,8.83333333333333,1.25
"261",-1.15652444700603,-1.86378681961478,-2.13468061790117,-2.20680188035115,35.3333333333333,8.83333333333333,1.25
"262",-1.12625708511937,-1.85142734281658,-2.12815236072902,-2.20159660127846,37.6666666666667,8.83333333333333,1.25
"263",-1.09450566522591,-1.83758025723758,-2.12013695193324,-2.1948992791082,40,8.83333333333333,1.25
"264",-1.06139459324443,-1.82237032002662,-2.11075911119769,-2.1868351226926,42.3333333333333,8.83333333333333,1.25
"265",-1.02703292697771,-1.80590689229743,-2.10012816652084,-2.17751388185999,44.6666666666667,8.83333333333333,1.25
"266",-0.99151683236813,-1.78828640360013,-2.08834051804196,-2.16703232287333,47,8.83333333333333,1.25
"267",-0.954931563315941,-1.76959433827872,-2.07548162386868,-2.15547622350143,49.3333333333333,8.83333333333333,1.25
"268",-0.917353072446783,-1.74990685149437,-2.06162761566168,-2.14292199602145,51.6666666666667,8.83333333333333,1.25
"269",-0.878849332880088,-1.72929209525582,-2.04684662429967,-2.12943801889019,54,8.83333333333333,1.25
"270",-0.839481431413827,-1.70781131508877,-2.03119987624229,-2.11508573801093,56.3333333333333,8.83333333333333,1.25
"271",-0.799304479240861,-1.68551976362287,-2.01474260685853,-2.09992058409634,58.6666666666667,8.83333333333333,1.25
"272",-0.758368375766272,-1.66246746679065,-1.99752482640623,-2.08399274199081,61,8.83333333333333,1.25
"273",-0.71671845322697,-1.63869987043577,-1.97959196645323,-2.06734779987958,63.3333333333333,8.83333333333333,1.25
"274",-0.674396023881289,-1.61425838917338,-1.96098542857735,-2.0500273003282,65.6666666666667,8.83333333333333,1.25
"275",-0.631438847016679,-1.58918087480937,-1.94174305264751,-2.03206921053811,68,8.83333333333333,1.25
"276",-1.33810352626534,-1.87476557007724,-2.09034974903042,-2.14933625707531,12,9.41666666666667,1.25
"277",-1.33483131985461,-1.88947806791338,-2.11088554814781,-2.1713023302512,14.3333333333333,9.41666666666667,1.25
"278",-1.32678352167531,-1.89940061500191,-2.12663271402795,-2.18845957766298,16.6666666666667,9.41666666666667,1.25
"279",-1.31467940337951,-1.90525496924407,-2.1383128326676,-2.20153312868756,19,9.41666666666667,1.25
"280",-1.29908298627713,-1.90760705668442,-2.1464916894971,-2.21109147532259,21.3333333333333,9.41666666666667,1.25
"281",-1.28044535139219,-1.90690944867727,-2.15162173942221,-2.21758918440499,23.6666666666667,9.41666666666667,1.25
"282",-1.25913332788822,-1.90353016153383,-2.15407090125067,-2.22139585279906,26,9.41666666666667,1.25
"283",-1.2354495358228,-1.89777277562482,-2.15414267290586,-2.22281633268778,28.3333333333333,9.41666666666667,1.25
"284",-1.20964675100627,-1.88989085405112,-2.15209054715531,-2.22210522470065,30.6666666666667,9.41666666666667,1.25
"285",-1.18193843032816,-1.88009850677496,-2.14812857348407,-2.21947749547352,33,9.41666666666667,1.25
"286",-1.15250657400186,-1.86857828141226,-2.1424392471314,-2.21511640756317,35.3333333333333,9.41666666666667,1.25
"287",-1.12150769921499,-1.85548715825796,-2.13517950273481,-2.20917954363503,37.6666666666667,9.41666666666667,1.25
"288",-1.0890774478876,-1.84096117430146,-2.12648533724636,-2.20180345256434,40,9.41666666666667,1.25
"289",-1.05533418916373,-1.82511903825735,-2.1164754240803,-2.19310728143287,42.3333333333333,9.41666666666667,1.25
"290",-1.02038187037596,-1.80806499132435,-2.10525397315575,-2.18319564948841,44.6666666666667,9.41666666666667,1.25
"291",-0.984312298192057,-1.78989109607018,-2.09291301919572,-2.17216094742059,47,9.41666666666667,1.25
"292",-0.947206982158366,-1.77067908615272,-2.0795342709653,-2.16008519534785,49.3333333333333,9.41666666666667,1.25
"293",-0.909138638241773,-1.75050187484067,-2.06519061939137,-2.14704155797725,51.6666666666667,9.41666666666667,1.25
"294",-0.870172425375656,-1.72942479560739,-2.0499473778212,-2.1330955905783,54,9.41666666666667,1.25
"295",-0.830366970280549,-1.70750663026877,-2.03386330987836,-2.11830627151613,56.3333333333333,9.41666666666667,1.25
"296",-0.789775222869968,-1.68480046712805,-2.01699148736902,-2.10272686401432,58.6666666666667,9.41666666666667,1.25
"297",-0.748445174963608,-1.66135442196588,-1.99938001106904,-2.08640564014396,61,9.41666666666667,1.25
"298",-0.70642046785542,-1.63721224751346,-1.98107262002361,-2.06938649279897,63.3333333333333,9.41666666666667,1.25
"299",-0.663740908858469,-1.61241385160068,-1.96210920954636,-2.05170945594447,65.6666666666667,9.41666666666667,1.25
"300",-0.620442912805179,-1.58699574001335,-1.94252627394798,-2.03341114924701,68,9.41666666666667,1.25
"301",-1.3452897964857,-1.89077681659775,-2.10932406344651,-2.16888665387041,12,10,1.25
"302",-1.34002102656471,-1.90348983433729,-2.12786097213687,-2.18884996756157,14.3333333333333,10,1.25
"303",-1.33024746012345,-1.91168437478685,-2.14188063439943,-2.20427677541107,16.6666666666667,10,1.25
"304",-1.31663218484883,-1.91602583892146,-2.15204829561195,-2.21583562359403,19,10,1.25
"305",-1.29969811490695,-1.91703892458949,-2.15888852550824,-2.22405361961349,21.3333333333333,10,1.25
"306",-1.2798654678653,-1.9151452526784,-2.1628228382689,-2.22935426892289,23.6666666666667,10,1.25
"307",-1.25747738820581,-1.91068909085262,-2.16419541175907,-2.2320833392121,26,10,1.25
"308",-1.23281797637456,-1.90395545193309,-2.16329118252477,-2.23252705549797,28.3333333333333,10,1.25
"309",-1.20612528997054,-1.89518314427895,-2.16034889359431,-2.23092521878279,30.6666666666667,10,1.25
"310",-1.17760092115177,-1.88457438487595,-2.15557070557268,-2.22748086843162,33,10,1.25
"311",-1.14741718475232,-1.87230201384096,-2.14912940958584,-2.22236753296014,35.3333333333333,10,1.25
"312",-1.11572260278622,-1.85851499877525,-2.14117393039949,-2.21573476156291,37.6666666666667,10,1.25
"313",-1.08264615089339,-1.84334269637058,-2.13183358703789,-2.20771240638834,40,10,1.25
"314",-1.04830058965574,-1.82689819546259,-2.12122143504052,-2.19841398153092,42.3333333333333,10,1.25
"315",-1.01278510909726,-1.80928097073056,-2.10943691951268,-2.18793932917614,44.6666666666667,10,1.25
"316",-0.97618745058391,-1.79057901188857,-2.09656800378386,-2.1763767586195,47,10,1.25
"317",-0.938585626083819,-1.77087054878356,-2.08269289406487,-2.16380477920547,49.3333333333333,10,1.25
"318",-0.900049323664536,-1.75022546160989,-2.06788144929525,-2.15029351685714,51.6666666666667,10,1.25
"319",-0.860641065927335,-1.72870644318851,-2.05219634311442,-2.13590588148561,54,10,1.25
"320",-0.820417172030148,-1.70636996414812,-2.03569402878309,-2.12069853637218,56.3333333333333,10,1.25
"321",-0.779428562183063,-1.68326708003371,-2.0184255460715,-2.10472270874256,58.6666666666667,10,1.25
"322",-0.737721434767415,-1.65944411060248,-2.00043720036736,-2.08802487194129,61,10,1.25
"323",-0.695337839675866,-1.63494321498849,-1.98177113767947,-2.07064732300262,63.3333333333333,10,1.25
"324",-0.65231616650161,-1.60980288143019,-1.9624658342266,-2.05262867440139,65.6666666666667,10,1.25
"325",-0.608691562400542,-1.58405834643683,-1.94255651548396,-2.03400427493022,68,10,1.25
"326",-1.35080100381862,-1.90511647063394,-2.12662628566217,-2.18676970806266,12,10.5833333333333,1.25
"327",-1.34366531659603,-1.91595974050526,-2.14329399954422,-2.204860059012,14.3333333333333,10.5833333333333,1.25
"328",-1.33227242939758,-1.92253276317181,-2.15569261866118,-2.21866292948802,16.6666666666667,10.5833333333333,1.25
"329",-1.31723510596197,-1.92545045815792,-2.16443692125941,-2.22879617714893,19,10.5833333333333,1.25
"330",-1.29903918622337,-1.92520033783918,-2.1700143026677,-2.23574957959991,21.3333333333333,10.5833333333333,1.25
"331",-1.27807689030787,-1.92217594506307,-2.17281820771551,-2.23991846088132,23.6666666666667,10.5833333333333,1.25
"332",-1.25466977076807,-1.91669989588961,-2.17317116957992,-2.24162686144776,26,10.5833333333333,1.25
"333",-1.229084972458,-1.90904020253557,-2.17134112977629,-2.24114394932624,28.3333333333333,10.5833333333333,1.25
"334",-1.20154702737209,-1.8994221132516,-2.16755327576555,-2.23869592268131,30.6666666666667,10.5833333333333,1.25
"335",-1.17224658845221,-1.88803687898267,-2.16199880584845,-2.2344748219915,33,10.5833333333333,1.25
"336",-1.14134701460432,-1.87504836280197,-2.15484153720928,-2.22864517316136,35.3333333333333,10.5833333333333,1.25
"337",-1.10898941555145,-1.86059810321361,-2.14622296811265,-2.22134907616388,37.6666666666667,10.5833333333333,1.25
"338",-1.07529657217713,-1.84480924864423,-2.13626621150632,-2.21271015888464,40,10.5833333333333,1.25
"339",-1.04037602217862,-1.82778965409004,-2.12507909094781,-2.20283668874849,42.3333333333333,10.5833333333333,1.25
"340",-1.00432251689724,-1.80963434659292,-2.11275660549122,-2.1918240499319,44.6666666666667,10.5833333333333,1.25
"341",-0.967219998025874,-1.79042750882111,-2.09938291278232,-2.17975673624024,47,10.5833333333333,1.25
"342",-0.929143203239332,-1.77024409021804,-2.08503293980434,-2.16670996969526,49.3333333333333,10.5833333333333,1.25
"343",-0.89015898182277,-1.74915112710172,-2.06977370264049,-2.15275102664128,51.6666666666667,10.5833333333333,1.25
"344",-0.850327381340663,-1.72720883298646,-2.05366539651231,-2.13794033295851,54,10.5833333333333,1.25
"345",-0.809702551839652,-1.70447150579276,-2.03676230275003,-2.12233237528786,56.3333333333333,10.5833333333333,1.25
"346",-0.768333503375675,-1.68098828786778,-2.0191135486092,-2.10597646437044,58.6666666666667,10.5833333333333,1.25
"347",-0.726264744688584,-1.65680380674095,-2.000763747852,-2.08891737856534,61,10.5833333333333,1.25
"348",-0.683536824851667,-1.63195871852094,-1.98175354399468,-2.0711959095599,63.3333333333333,10.5833333333333,1.25
"349",-0.640186795165174,-1.60649017126515,-1.96212007354783,-2.05284932768767,65.6666666666667,10.5833333333333,1.25
"350",-0.5962486050648,-1.58043220214137,-1.94189736306619,-2.03391178074045,68,10.5833333333333,1.25
"351",-1.35477931241366,-1.91792629185969,-2.1423982399534,-2.20312669481647,12,11.1666666666667,1.25
"352",-1.345893474174,-1.92701666815612,-2.15731357984945,-2.21946100988955,14.3333333333333,11.1666666666667,1.25
"353",-1.33297751184956,-1.9320644654513,-2.16818742198291,-2.23173626008111,16.6666666666667,11.1666666666667,1.25
"354",-1.31659895767013,-1.93363922807584,-2.17558918203168,-2.24052473811678,19,11.1666666666667,1.25
"355",-1.29721010866188,-1.93219482314207,-2.17997261989648,-2.24628244278583,21.3333333333333,11.1666666666667,1.25
"356",-1.27517771283199,-1.92809924665811,-2.18170564134197,-2.24937905492519,23.6666666666667,11.1666666666667,1.25
"357",-1.25080358447638,-1.9216553207322,-2.18109099182002,-2.25011875002342,26,11.1666666666667,1.25
"358",-1.22433930436328,-1.91311545122976,-2.17838101154008,-2.24875503646327,28.3333333333333,11.1666666666667,1.25
"359",-1.19599694397756,-1.90269239331313,-2.17378839900614,-2.24550157868977,30.6666666666667,11.1666666666667,1.25
"360",-1.16595704631389,-1.89056726252187,-2.16749422052852,-2.24054025036601,33,11.1666666666667,1.25
"361",-1.13437466980332,-1.87689560131789,-2.15965397552728,-2.23402723220496,35.3333333333333,11.1666666666667,1.25
"362",-1.10138403693283,-1.86181204486995,-2.15040226132357,-2.2260977013984,37.6666666666667,11.1666666666667,1.25
"363",-1.06710215950145,-1.84543395952385,-2.1398564108082,-2.21686948821736,40,11.1666666666667,1.25
"364",-1.0316317011672,-1.82786431565391,-2.12811936464024,-2.20644596294786,42.3333333333333,11.1666666666667,1.25
"365",-0.995063263279626,-1.80919398162527,-2.11528196467351,-2.19491834092442,44.6666666666667,11.1666666666667,1.25
"366",-0.957477228898721,-1.78950357429505,-2.10142480401439,-2.18236754182762,47,11.1666666666667,1.25
"367",-0.918945264298606,-1.76886496573463,-2.08661973337505,-2.16886570346426,49.3333333333333,11.1666666666667,1.25
"368",-0.879531552037929,-1.7473425205389,-2.07093109807313,-2.15447742479058,51.6666666666667,11.1666666666667,1.25
"369",-0.839293811550485,-1.72499411988788,-2.05441676183249,-2.13926079463822,54,11.1666666666667,1.25
"370",-0.798284149997395,-1.70187201526268,-2.03712896027772,-2.12326824926686,56.3333333333333,11.1666666666667,1.25
"371",-0.756549776371675,-1.67802354492938,-2.01911501722934,-2.10654729202636,58.6666666666667,11.1666666666667,1.25
"372",-0.714133604566164,-1.65349173899647,-2.00041794959953,-2.08914110106443,61,11.1666666666667,1.25
"373",-0.671074765622091,-1.62831583333716,-1.98107698117518,-2.07108904547227,63.3333333333333,11.1666666666667,1.25
"374",-0.627409045188348,-1.60253170846458,-1.96112798137279,-2.0524271260359,65.6666666666667,11.1666666666667,1.25
"375",-0.583169259000228,-1.57617226621477,-1.94060384181685,-2.03318835351045,68,11.1666666666667,1.25
"376",-1.35734870662596,-1.92932992232973,-2.15676362216755,-2.21808084469469,12,11.75,1.25
"377",-1.34681834038453,-1.93677311643733,-2.17003226881476,-2.23276491303882,14.3333333333333,11.75,1.25
"378",-1.33246669208119,-1.94038312785274,-2.17946874917248,-2.24360001549821,16.6666666666667,11.75,1.25
"379",-1.31482050882493,-1.94068858447076,-2.18560157365708,-2.25111735426018,19,11.75,1.25
"380",-1.2943016506574,-1.93811282211516,-2.18885397965017,-2.2557422732202,21.3333333333333,11.75,1.25
"381",-1.27125362808585,-1.93300052995984,-2.18957057305969,-2.25782105651437,23.6666666666667,11.75,1.25
"382",-1.24596016582161,-1.92563638851947,-2.18803596336471,-2.25763967135925,26,11.75,1.25
"383",-1.21865852354129,-1.91625844287307,-2.18448813456655,-2.25543721500133,28.3333333333333,11.75,1.25
"384",-1.18954926718571,-1.90506791188122,-2.1791282526342,-2.25141577697744,30.6666666666667,11.75,1.25
"385",-1.15880357572219,-1.89223652290449,-2.17212799882605,-2.24574781276854,33,11.75,1.25
"386",-1.12656879833588,-1.87791208996984,-2.16363514674463,-2.23858175105618,35.3333333333333,11.75,1.25
"387",-1.09297274505065,-1.86222282037587,-2.15377786804811,-2.23004632240633,37.6666666666667,11.75,1.25
"388",-1.05812704432299,-1.84528068463837,-2.14266810167122,-2.2202539462099,40,11.75,1.25
"389",-1.02212980250107,-1.82718408561448,-2.13040422235686,-2.20930341305569,42.3333333333333,11.75,1.25
"390",-0.985067733503563,-1.80801999583074,-2.11707317749588,-2.19728203250617,44.6666666666667,11.75,1.25
"391",-0.947017881315572,-1.78786568609544,-2.10275221533414,-2.18426737003529,47,11.75,1.25
"392",-0.908049025873898,-1.76679013632124,-2.08751029545659,-2.17032866454918,49.3333333333333,11.75,1.25
"393",-0.868222840140518,-1.74485519661867,-2.07140924959603,-2.1555279949158,51.6666666666667,11.75,1.25
"394",-0.827594849729653,-1.72211655022257,-2.05450474431881,-2.13992124733926,54,11.75,1.25
"395",-0.786215234436922,-1.69862451774915,-2.03684708507719,-2.12355892328342,56.3333333333333,11.75,1.25
"396",-0.744129502122405,-1.67442473334996,-2.01848189218829,-2.1064868186691,58.6666666666667,11.75,1.25
"397",-0.701379058737969,-1.64955871664157,-1.99945067261351,-2.08874659834636,61,11.75,1.25
"398",-0.658001693248462,-1.62406435922993,-1.97979130635327,-2.07037628475558,63.3333333333333,11.75,1.25
"399",-0.614031992344759,-1.59797634078194,-1.95953846240622,-2.05141067580493,65.6666666666667,11.75,1.25
"400",-0.569501696876593,-1.57132648661531,-1.93872395626145,-2.03188170399464,68,11.75,1.25
"401",-1.35861806509148,-1.93943594878103,-2.16983106421873,-2.23174039237142,12,12.3333333333333,1.25
"402",-1.34653909079742,-1.9453279682404,-2.18154899704556,-2.24487030235895,14.3333333333333,12.3333333333333,1.25
"403",-1.33083140755773,-1.94757989734312,-2.18962779671365,-2.25434499983633,16.6666666666667,12.3333333333333,1.25
"404",-1.31198487657922,-1.94668335785887,-2.1945589774399,-2.26065852088478,19,12.3333333333333,1.25
"405",-1.29039366386639,-1.94303390457121,-2.19673800341,-2.26420831385254,21.3333333333333,12.3333333333333,1.25
"406",-1.26638002751539,-1.93695490984385,-2.19648817000168,-2.26531926221346,23.6666666666667,12.3333333333333,1.25
"407",-1.2402110745044,-1.92871438786017,-2.19407742544952,-2.264260604235,26,12.3333333333333,1.25
"408",-1.21211085780589,-1.91853713970159,-2.18973051392132,-2.26125814560524,28.3333333333333,12.3333333333333,1.25
"409",-1.18226929710094,-1.90661370892858,-2.18363792952725,-2.25650326389658,30.6666666666667,12.3333333333333,1.25
"410",-1.15084888063823,-1.89310710927545,-2.17596264276825,-2.25015967232764,33,12.3333333333333,1.25
"411",-1.11798978350938,-1.87815796239752,-2.1668452372855,-2.24236858458157,35.3333333333333,12.3333333333333,1.25
"412",-1.08381383406183,-1.86188847918265,-2.15640789036615,-2.23325271674918,37.6666666666667,12.3333333333333,1.25
"413",-1.04842762816568,-1.84440558557296,-2.14475749810873,-2.22291942909128,40,12.3333333333333,1.25
"414",-1.01192500341163,-1.82580340583456,-2.131988158154,-2.21146322177739,42.3333333333333,12.3333333333333,1.25
"415",-0.974389025897611,-1.80616525654537,-2.11818316322724,-2.19896773873712,44.6666666666667,12.3333333333333,1.25
"416",-0.935893601205311,-1.7855652633463,-2.10341661751826,-2.18550739229362,47,12.3333333333333,1.25
"417",-0.896504792310205,-1.7640696835243,-2.08775475895346,-2.17114869210484,49.3333333333333,12.3333333333333,1.25
"418",-0.856281906565602,-1.74173799681056,-2.07125704973175,-2.15595134113456,51.6666666666667,12.3333333333333,1.25
"419",-0.815278398981523,-1.71862381179658,-2.05397708251821,-2.13996914631042,54,12.3333333333333,1.25
"420",-0.773542628072219,-1.69477562438087,-2.03596333870128,-2.12325078047475,56.3333333333333,12.3333333333333,1.25
