"gamma","lambda_0","theta","boundary","theta.hat","lambda.hat","s"
4,25.3053028541053,0.25,1,1.861572265625,29.1541448057198,30
4,25.1891861926805,0.25,1,1.800537109375,28.9786995811732,30
4,25.2059298155575,0.25,1,1.8310546875,29.1514443151504,30
4,25.1890359221883,0.25,1,1.89208984375,29.0465771167255,30
4,25.2083586629802,0.25,1,1.77001953125,28.9702855860742,30
4,25.2131943307536,0.25,1,1.77001953125,29.0690815362117,30
4,25.0976823328284,0.25,1,1.861572265625,29.0599929157617,30
4,25.3665341066195,0.25,1,1.861572265625,29.2291462779656,30
4,25.2011895547795,0.25,1,1.8310546875,29.0897880667268,30
4,25.1501558177166,0.25,1,1.77001953125,28.8816204743012,30
4,25.2322425561652,0.25,1,1.8310546875,29.0309828159083,30
5.07711868186621,24.4281359382499,0.25,1,1.8310546875,28.8972239136124,30
4,25.3542723321817,0.25,1,1.8310546875,29.1755585498407,30
4,25.1021240788348,0.25,1,1.8310546875,29.1091580428034,30
4,25.3337446665111,0.25,1,1.861572265625,29.1531919618707,30
4,25.3028518329026,0.25,1,1.8310546875,29.1935994193271,30
4,25.2586299267895,0.25,1,1.77001953125,29.0820124598214,30
4,25.1899821549129,0.25,1,1.89208984375,29.0520083243596,30
4,25.1494412671001,0.25,1,1.77001953125,28.9371106221747,30
4,25.2343362090398,0.25,1,1.861572265625,29.1284917459397,30
4,25.3087666591944,0.25,1,1.8310546875,29.0686551626873,30
4,25.3353339582224,0.25,1,1.8310546875,29.1056533336948,30
4,25.2251846143585,0.25,1,1.77001953125,28.9969901600156,30
4,25.2169426983053,0.25,1,1.89208984375,29.1121821096903,30
4,25.3383071997819,0.25,1,1.8310546875,29.1621449454468,30
4,25.2034866404636,0.25,1,1.861572265625,29.1250859038001,30
4.1668959915575,25.0220154197139,0.25,1,1.8310546875,28.9491217873338,30
4,25.2401999344038,0.25,1,1.8310546875,29.0957030599389,30
4,25.2485869573118,0.25,1,1.8310546875,29.1519808282275,30
4,25.2124087197922,0.25,1,1.953125,29.1095306131545,30
4,25.1850283749564,0.25,1,1.8310546875,29.1607705583486,30
4,25.1884118959697,0.25,1,1.861572265625,29.0006822770605,30
4,25.2019141600869,0.25,1,1.8310546875,29.1934247738866,30
4,25.2396459807146,0.25,1,1.861572265625,29.2104183604119,30
4,25.2024888262575,0.25,1,1.8310546875,29.1425464517777,30
4,25.3991641876022,0.25,1,1.922607421875,29.3109011600647,30
4,25.1832127262313,0.25,1,1.922607421875,29.0951216139392,30
4,25.271283314239,0.25,1,1.89208984375,29.1436787291948,30
4,25.2001742421682,0.25,1,1.8310546875,29.0424741616103,30
4,25.2211329896161,0.25,1,1.800537109375,29.1328677143239,30
4,25.1253139486285,0.25,1,1.77001953125,29.0111960743299,30
4,25.0155818774818,0.25,1,1.8310546875,28.994204769823,30
4,25.2053954730139,0.25,1,1.89208984375,29.0962243086599,30
4,25.077871593857,0.25,1,1.89208984375,28.9118221681129,30
4,25.2176596520188,0.25,1,1.89208984375,29.1696831443671,30
4,25.170613375018,0.25,1,1.89208984375,29.1174766429219,30
4.37190208530323,24.8200378172027,0.25,1,1.89208984375,29.1489889117999,30
4,25.3995290865189,0.25,1,1.922607421875,29.138832694183,30
4,25.2817287807032,0.25,1,1.8310546875,29.037941405237,30
4,25.0600732972594,0.25,1,1.8310546875,28.9874102878972,30
4,25.1355774448242,0.25,1,1.89208984375,29.0040209916891,30
4,25.1406358866168,0.25,1,1.8310546875,28.937690628672,30
4.00565137925414,25.1613961127661,0.25,1,1.861572265625,29.1854730341875,30
4,25.2018248821535,0.25,1,1.922607421875,29.2399903713325,30
4,25.1969749395873,0.25,1,1.89208984375,29.1306102664088,30
4,25.1620695945204,0.25,1,1.8310546875,29.0517489020908,30
4,25.0943057857992,0.25,1,1.89208984375,29.0412072140754,30
4,25.3556773144751,0.25,1,1.8310546875,29.0591099824607,30
4,25.4265625670892,0.25,1,1.8310546875,29.2364915666715,30
4,25.1639773408757,0.25,1,1.800537109375,29.1449356479194,30
4,25.2672436601756,0.25,1,1.861572265625,29.1439204479453,30
4,25.2919546026018,0.25,1,1.861572265625,29.1214432338706,30
4,25.1688923986377,0.25,1,1.8310546875,29.0527978673489,30
4,25.210131703495,0.25,1,1.89208984375,29.0986334631731,30
4,25.1377759735533,0.25,1,1.800537109375,28.9816073685972,30
4,25.1037049991848,0.25,1,1.8310546875,29.1365638371576,30
4,25.0947361641755,0.25,1,1.89208984375,29.1176122494174,30
4,25.2765779828925,0.25,1,1.77001953125,29.0097268938753,30
4,25.1648234572446,0.25,1,1.800537109375,29.0347588672017,30
4,25.2016881336898,0.25,1,1.861572265625,29.0673334980248,30
4,25.2876195795869,0.25,1,1.8310546875,29.0073289269566,30
4,25.2802719447477,0.25,1,1.800537109375,29.1180625112908,30
6.55372537279309,23.8314043631082,0.25,1,1.89208984375,29.1091535470396,30
4,25.1005361833864,0.25,1,1.861572265625,29.090836722918,30
4,25.0912296000094,0.25,1,1.800537109375,28.9634158993051,30
4,25.1658126715455,0.25,1,1.800537109375,29.0193164663799,30
4,25.2294906761339,0.25,1,1.800537109375,29.0920842608437,30
4,25.214325815183,0.25,1,1.8310546875,29.1132013845856,30
4,25.4206024176143,0.25,1,1.77001953125,29.1627614167655,30
4,25.2656892442899,0.25,1,1.8310546875,29.1810959128414,30
4,25.2549884158915,0.25,1,1.861572265625,29.1156075566222,30
4.16296645725397,25.0701544266593,0.25,1,1.89208984375,29.118072420439,30
4,25.3132783895528,0.25,1,1.8310546875,29.1403639279658,30
4,25.2525761207924,0.25,1,1.8310546875,29.1871548616502,30
4,25.3883011510661,0.25,1,1.861572265625,29.1500502897038,30
4,25.2427422977804,0.25,1,1.8310546875,29.1064827956655,30
4,25.2413943546596,0.25,1,1.861572265625,29.1614976974306,30
4,25.1435860722057,0.25,1,1.8310546875,29.0351103507426,30
4,25.2562925994878,0.25,1,1.861572265625,29.0499764709097,30
4,25.1732577657042,0.25,1,1.861572265625,29.0567971718743,30
6.74484500204694,23.7541623582227,0.25,1,1.8310546875,29.1021156233019,30
4,25.1552984620852,0.25,1,1.800537109375,28.8703631060572,30
4,25.0965663052614,0.25,1,1.800537109375,29.0171946493902,30
4,25.2249163568034,0.25,1,1.800537109375,29.022054983325,30
4,25.2838006689252,0.25,1,1.953125,29.1943909462479,30
4,25.1962171159251,0.25,1,1.861572265625,29.1046387954967,30
4,25.1221854311066,0.25,1,1.89208984375,29.1188172639236,30
4,25.21420977644,0.25,1,1.89208984375,29.1687617751998,30
4,25.2406213668213,0.25,1,1.89208984375,29.1282995911834,30
4,25.2453249895271,0.25,1,1.89208984375,29.1579247336278,30
4,25.3487965996617,0.25,1,1.89208984375,29.1576328150188,30
4,25.2090563158368,0.25,1,1.89208984375,29.1439827159592,30
4,25.1858396843086,0.25,1,1.861572265625,29.0905998492855,30
4,25.2657897902737,0.25,1,1.8310546875,29.0068980268527,30
4,25.3201922403622,0.25,1,1.89208984375,29.175979492457,30
4,25.1183871733437,0.25,1,1.77001953125,28.9893647005966,30
4,25.271117821401,0.25,1,1.77001953125,29.0731051659643,30
5.02478941154923,24.6109828488911,0.25,1,1.89208984375,29.1739389832116,30
4,25.1563072622567,0.25,1,1.8310546875,28.9253154576554,30
4,25.1007926693666,0.25,1,1.89208984375,28.9282696727099,30
4,25.2097510776075,0.25,1,1.8310546875,29.094180618419,30
4,25.1711231984198,0.25,1,1.861572265625,29.1008533082016,30
4,25.2090054827229,0.25,1,1.861572265625,29.0675610154807,30
4,25.3638024927739,0.25,1,1.922607421875,29.2048750397467,30
4,25.1863427071972,0.25,1,1.8310546875,29.0354982567685,30
4,25.2519325723359,0.25,1,1.8310546875,29.0255414349856,30
4,25.3248658934543,0.25,1,1.922607421875,29.2232473404488,30
4,25.2470629103959,0.25,1,1.8310546875,29.1497605790908,30
4,25.2467832754128,0.25,1,1.800537109375,29.1040633127487,30
4,25.2620924352086,0.25,1,1.861572265625,28.9994686560786,30
4,25.0985978918993,0.25,1,1.861572265625,28.9076166244134,30
4,25.331620560852,0.25,1,1.89208984375,29.1992192748942,30
4,25.1280789499439,0.25,1,1.861572265625,29.0254059186713,30
4,25.2455425797916,0.25,1,1.8310546875,28.9758659191603,30
4,25.2273174075616,0.25,1,1.89208984375,29.0439175711686,30
4,25.2470259990469,0.25,1,1.8310546875,29.1445264587075,30
4,25.1102939188661,0.25,1,1.861572265625,29.0200660374879,30
4,25.3037735695928,0.25,1,1.8310546875,29.0157401935709,30
4,25.268359198087,0.25,1,1.800537109375,29.0477320149219,30
4.23894369500158,24.8818647623914,0.25,1,1.861572265625,28.952722519249,30
4,25.1793850641543,0.25,1,1.8310546875,29.0733391289355,30
4,25.2005120996314,0.25,1,1.861572265625,29.0633794165981,30
4,25.1339100645843,0.25,1,1.8310546875,29.0422431086902,30
4,25.2575029844407,0.25,1,1.861572265625,29.1369358768073,30
4,25.2115285184754,0.25,1,1.89208984375,29.1480383712972,30
4,25.3162064567096,0.25,1,1.89208984375,29.3007692379801,30
4,25.273243085088,0.25,1,1.89208984375,29.2526943424614,30
4,25.2109086229815,0.25,1,1.8310546875,29.1003296182044,30
4,25.1752651280691,0.25,1,1.861572265625,29.0609613801843,30
4,25.2261499400952,0.25,1,1.861572265625,29.1008566850086,30
4,25.2935374196342,0.25,1,1.8310546875,29.0458298431397,30
4,25.3365684109393,0.25,1,1.77001953125,28.989694821327,30
5.03244494888525,24.6137866745089,0.25,1,1.89208984375,29.0613935619111,30
4,25.2276758271638,0.25,1,1.861572265625,29.2468614271674,30
4,25.2560097568441,0.25,1,1.800537109375,29.0566415828954,30
4,25.1977448483249,0.25,1,1.861572265625,29.1535127556248,30
4,25.3041595993627,0.25,1,1.89208984375,29.2116816819593,30
4,25.0838661725547,0.25,1,1.89208984375,28.9912351757181,30
4,25.1804693430641,0.25,1,1.89208984375,29.12185359829,30
4,25.2102956516167,0.25,1,1.89208984375,29.0990493388808,30
4,25.2679912733525,0.25,1,1.8310546875,29.055958865404,30
4,25.2149642516931,0.25,1,1.77001953125,28.9754763626744,30
4,25.2089972106478,0.25,1,1.8310546875,29.0062089590182,30
4,25.2297192232064,0.25,1,1.8310546875,29.1779084565221,30
4,25.1970366052795,0.25,1,1.89208984375,29.1494833331181,30
4,25.2285564110417,0.25,1,1.861572265625,29.1150085784522,30
8.64146119389978,22.7229428059932,0.25,1,1.922607421875,29.1169335304352,30
4,25.113588303403,0.25,1,1.800537109375,29.1053497253342,30
4,25.1602620190835,0.25,1,1.8310546875,28.9889946295442,30
4,25.3850700320767,0.25,1,1.77001953125,29.1503750345067,30
4,25.3631739773694,0.25,1,1.89208984375,29.2700178768773,30
4,25.0988739826278,0.25,1,1.8310546875,29.0630144059182,30
4,25.2950560532658,0.25,1,1.8310546875,29.0440500062287,30
4,25.1031316162293,0.25,1,1.861572265625,29.0707088619455,30
4,25.120908116096,0.25,1,1.8310546875,28.9885120690205,30
4.75417824968561,24.8039291282999,0.25,1,1.89208984375,29.2491084870912,30
4,25.2351546405428,0.25,1,1.8310546875,28.9821996718303,30
4,25.1943747767458,0.25,1,1.861572265625,29.1174460504989,30
4,25.2238925424314,0.25,1,1.8310546875,29.0773328795503,30
4.82159803489803,24.8117964890283,0.25,1,1.922607421875,29.3164636994687,30
4,25.2229995512679,0.25,1,1.861572265625,29.1247325567088,30
4,25.1254602684607,0.25,1,1.8310546875,29.0256114521805,30
4,25.3414902192917,0.25,1,1.8310546875,29.0314557668675,30
4,25.2142208757526,0.25,1,1.8310546875,29.0791102475105,30
4,25.1842291416606,0.25,1,1.8310546875,29.0304640490173,30
4,25.2046535727708,0.25,1,1.89208984375,29.1388104496029,30
4,25.21061655679,0.25,1,1.8310546875,29.1713964345562,30
4,25.2103598551459,0.25,1,1.8310546875,29.0987608464942,30
4,25.2212594790547,0.25,1,1.89208984375,29.2161785157675,30
4,25.2377859423186,0.25,1,1.861572265625,29.1639642707487,30
4,25.3177885999451,0.25,1,1.861572265625,29.217130256096,30
4,25.2747451547263,0.25,1,1.861572265625,29.1404844411761,30
4,25.2941576664384,0.25,1,1.800537109375,29.112422225406,30
4,25.1976018429619,0.25,1,1.89208984375,29.0251956149865,30
4,25.2981190076484,0.25,1,1.89208984375,29.1412473193156,30
4,25.3544871826738,0.25,1,1.89208984375,29.1735395756281,30
4,25.1551648909939,0.25,1,1.861572265625,29.0389902736974,30
4,25.2507722755444,0.25,1,1.89208984375,29.1489365884318,30
4,25.1005163410487,0.25,1,1.77001953125,28.9651260580903,30
4,25.2096024373847,0.25,1,1.8310546875,29.1370555124335,30
4,25.2807463255002,0.25,1,1.800537109375,29.0098144734836,30
4,25.3168341114028,0.25,1,1.89208984375,29.2009740383904,30
4,25.0613114294438,0.25,1,1.953125,29.1057310914728,30
4,25.2481651559209,0.25,1,1.77001953125,29.0405893691795,30
4,25.2893704917198,0.25,1,1.861572265625,29.202273684296,30
4,25.1079652591453,0.25,1,1.8310546875,29.0479571914085,30
4,25.2311432971656,0.25,1,1.800537109375,29.0635994746347,30
4,25.3334035357408,0.25,1,1.953125,29.3404025367464,30
4,25.1885766625616,0.25,1,1.861572265625,29.0917962838361,30
4,25.0858491151893,0.25,1,1.89208984375,29.0527427075703,30
4,25.2533451615415,0.25,1,1.89208984375,29.2489804888627,30
4.37565049836838,25.0373645585692,0.25,1,1.8310546875,29.3065074046525,30
4,25.32682004601,0.25,1,1.89208984375,29.2136421322316,30
4,25.1744558944406,0.25,1,1.8310546875,29.0644512508751,30
4,25.1669870423731,0.25,1,1.861572265625,29.0626104056582,30
4,25.2633504397492,0.25,1,1.77001953125,29.0405726223382,30
4,25.2537227849389,0.25,1,1.8310546875,29.0663473867749,30
4,25.1823243728831,0.25,1,1.77001953125,29.0646137621576,30
4,25.2804102947637,0.25,1,1.89208984375,29.1275682295563,30
4,25.102195055142,0.25,1,1.800537109375,28.9337616801538,30
4,25.3269612864696,0.25,1,1.8310546875,29.1421678318592,30
4,25.1652319234439,0.25,1,1.8310546875,29.0034728432697,30
4,25.1763199444568,0.25,1,1.800537109375,29.0635090823148,30
4,25.1234072512818,0.25,1,1.8310546875,29.0932908791231,30
4,25.3491901587729,0.25,1,1.800537109375,29.1511034277138,30
4,25.265798580133,0.25,1,1.861572265625,29.1631211953638,30
4,25.2118759025047,0.25,1,1.89208984375,29.0561035932935,30
4,25.4368391621819,0.25,1,1.800537109375,29.1440969511603,30
4,25.0496271371221,0.25,1,1.953125,29.0472206218807,30
4,25.099336883888,0.25,1,1.861572265625,28.9900795867076,30
4,25.2309488421927,0.25,1,1.861572265625,29.1968396262732,30
4,25.2035653533158,0.25,1,1.800537109375,29.0532736932163,30
4,25.2285564758526,0.25,1,1.8310546875,29.0595524666004,30
4,25.2439357990614,0.25,1,1.861572265625,29.1342462430171,30
4,25.2744339749532,0.25,1,1.89208984375,29.2209836800295,30
4,25.3165724506797,0.25,1,1.861572265625,29.2021860340085,30
4,25.2328138087785,0.25,1,1.89208984375,29.1097247743171,30
4,25.2123892722214,0.25,1,1.89208984375,29.0903886426335,30
4,25.166655224947,0.25,1,1.8310546875,29.0573501572595,30
4,25.1375430287359,0.25,1,1.89208984375,29.0963927287087,30
4.09582358313013,25.1002486554977,0.25,1,1.89208984375,29.0965312304351,30
4,25.2608192178714,0.25,1,1.89208984375,29.1298380851425,30
4,25.3749390801022,0.25,1,1.8310546875,29.0996982892917,30
4,25.2537177163017,0.25,1,1.89208984375,29.1978178466373,30
4,25.2430343288736,0.25,1,1.8310546875,29.1643481067202,30
4,25.0813158837502,0.25,1,1.89208984375,29.0695260625763,30
4.38683965892171,24.9210845575578,0.25,1,1.8310546875,29.0593213667237,30
4,25.1420425613766,0.25,1,1.861572265625,29.0557814869228,30
4,25.2307996058154,0.25,1,1.861572265625,29.1367613850362,30
4,25.1878824156746,0.25,1,1.861572265625,29.2185775957038,30
4,25.3230113700054,0.25,1,1.77001953125,29.0773992501525,30
4,25.2427037645791,0.25,1,1.861572265625,29.0656268373725,30
4,25.0853902468208,0.25,1,1.8310546875,29.1275518656485,30
4,25.3894393600183,0.25,1,1.800537109375,29.1760913536372,30
4,25.2376963068885,0.25,1,1.800537109375,29.0269090136024,30
4,25.1844948464487,0.25,1,1.8310546875,29.1245355469694,30
4,25.1782115871547,0.25,1,1.8310546875,29.1085213273418,30
4.90273257648887,24.5047300342661,0.25,1,1.708984375,28.8157018774949,30
4,25.2254260997475,0.25,1,1.861572265625,29.1810166385178,30
4,25.2909326097597,0.25,1,1.800537109375,29.1109766535163,30
4,25.2604766273721,0.25,1,1.89208984375,29.2316910075006,30
4,25.052852665556,0.25,1,1.8310546875,28.901727476602,30
4,25.1889042426347,0.25,1,1.861572265625,29.0675652149021,30
4,25.0884999632321,0.25,1,1.739501953125,28.8440504637874,30
4,25.2164768059225,0.25,1,1.89208984375,29.1691487561886,30
4,25.2070479955373,0.25,1,1.8310546875,29.1945820911868,30
4,25.1864152999851,0.25,1,1.8310546875,29.1284206978136,30
4,25.2717201451499,0.25,1,1.922607421875,29.2723148276054,30
4,25.1879906873974,0.25,1,1.861572265625,29.0632135290711,30
4.31991736072657,24.9956561444578,0.25,1,1.8310546875,29.1415059334842,30
4,25.31113967747,0.25,1,1.8310546875,29.1769436722641,30
4,25.191925395694,0.25,1,1.861572265625,29.1062118568625,30
4,25.1567727010213,0.25,1,1.89208984375,29.1525916306747,30
4,25.1513226370705,0.25,1,1.8310546875,29.0569306411705,30
4,25.307877151146,0.25,1,1.800537109375,29.0904715485161,30
4,25.1626232518937,0.25,1,1.77001953125,29.0193048488692,30
4.83869371922943,24.7560391926676,0.25,1,1.89208984375,29.1729491743919,30
4,25.1336894621736,0.25,1,1.861572265625,29.0613548135657,30
4,25.2925492999225,0.25,1,1.8310546875,29.1318480608117,30
4,25.5478335675164,0.25,1,1.739501953125,29.1654877874838,30
4,25.0923598418389,0.25,1,1.8310546875,29.0509835390289,30
4,25.193402198696,0.25,1,1.8310546875,29.0560952553132,30
6.07295321629481,24.1882233441802,0.25,1,1.861572265625,29.1551376491117,30
4,25.3110096384319,0.25,1,1.8310546875,29.1322500752868,30
4,25.2085348061918,0.25,1,1.89208984375,29.1265435865437,30
4,25.1131920294437,0.25,1,1.8310546875,28.9906956232882,30
4,25.240588190061,0.25,1,1.8310546875,29.1223059800066,30
6.63337090873185,23.8177775165086,0.25,1,1.8310546875,29.0083308814308,30
4,25.2353483527742,0.25,1,1.89208984375,29.154882848708,30
4,25.1347478575942,0.25,1,1.8310546875,29.0307751644853,30
4,25.3586031037003,0.25,1,1.89208984375,29.2122842738489,30
4,25.1462172273199,0.25,1,1.861572265625,29.1304901782367,30
4,25.2257523995013,0.25,1,1.8310546875,29.1521372905572,30
4,25.1235014254846,0.25,1,1.8310546875,28.9909646864634,30
4,25.1195146341996,0.25,1,1.8310546875,28.9826723927084,30
4,25.3184413430339,0.25,1,1.77001953125,29.0709075415987,30
4,25.268257909289,0.25,1,1.8310546875,29.1469342414584,30
4,25.247239139345,0.25,1,1.8310546875,29.1346082947646,30
4,25.3216467290204,0.25,1,1.861572265625,29.2889874905521,30
4,25.19152870651,0.25,1,1.8310546875,29.1173343796881,30
4,25.123140636262,0.25,1,1.89208984375,29.0508950581805,30
4,25.3982778066614,0.25,1,1.953125,29.294162146803,30
4,25.2103156203301,0.25,1,1.861572265625,29.0891369888145,30
4,25.2079375409803,0.25,1,1.8310546875,29.1530818629427,30
4,25.1569517312457,0.25,1,1.861572265625,29.040880715686,30
4,25.0744780254603,0.25,1,1.922607421875,29.0731856436673,30
4,25.2292758391371,0.25,1,1.861572265625,29.1012757772083,30
4,25.3501389940052,0.25,1,1.861572265625,29.3085748587024,30
4,25.2714055350476,0.25,1,1.800537109375,29.0681089107548,30
4,25.2922682873595,0.25,1,1.800537109375,29.0416318163819,30
4,25.300303177871,0.25,1,1.89208984375,29.0995626020019,30
4,25.2091228743467,0.25,1,1.8310546875,29.034517655263,30
4,25.0485375292673,0.25,1,1.8310546875,28.8658307733225,30
4,25.1801378434807,0.25,1,1.8310546875,29.1214598086944,30
4,25.0199801729779,0.25,1,1.8310546875,28.9538156398767,30
4,25.2311469669288,0.25,1,1.800537109375,29.0332726220035,30
4,25.122985708224,0.25,1,1.922607421875,29.0997541577593,30
4,25.4624425977287,0.25,1,1.89208984375,29.1573018537388,30
4,25.3352454394526,0.25,1,1.922607421875,29.490175189355,30
4,25.0151092979798,0.25,1,1.800537109375,28.8036228446675,30
4,25.1885935415776,0.25,1,1.89208984375,29.141235680407,30
4,25.1808691979575,0.25,1,1.89208984375,29.1550172106156,30
4,25.1727222833435,0.25,1,1.77001953125,29.0037043277315,30
4,25.221090813042,0.25,1,1.8310546875,29.0872833013282,30
4,25.260361196428,0.25,1,1.953125,29.2448106715956,30
4,25.221832974673,0.25,1,1.8310546875,29.1966859096916,30
4,25.34446128022,0.25,1,1.861572265625,29.3054768734724,30
4,25.0765471372962,0.25,1,1.89208984375,29.1685858022135,30
4,25.1581010291022,0.25,1,1.8310546875,29.0472752351411,30
4,25.2114866783873,0.25,1,1.77001953125,29.062673670009,30
4,25.3245655203242,0.25,1,1.8310546875,29.1028272647751,30
4.67300575170579,24.8841657909622,0.25,1,1.89208984375,29.2727237270666,30
4,25.3171698477969,0.25,1,1.800537109375,29.1336237492973,30
4,25.1177187596078,0.25,1,1.8310546875,28.9961730428389,30
4,25.0517267319831,0.25,1,1.800537109375,28.8467633220675,30
4,25.1907417145702,0.25,1,1.89208984375,29.072561989085,30
4,25.2943630347761,0.25,1,1.8310546875,29.0621620442932,30
4,25.3217713711144,0.25,1,1.89208984375,29.2500033610765,30
4.25563167960039,25.046054896741,0.25,1,1.8310546875,29.0696720528027,30
4,25.1665389414157,0.25,1,1.89208984375,29.2073654449163,30
4,25.2812849517511,0.25,1,1.8310546875,29.0609718338648,30
4,25.2326462011499,0.25,1,1.8310546875,29.1931447786646,30
4,25.1466039382929,0.25,1,1.89208984375,29.0053060091246,30
4,25.170506652151,0.25,1,1.8310546875,29.0049132606662,30
4,25.2118404035267,0.25,1,1.861572265625,29.0542670743509,30
4,25.047966614755,0.25,1,1.8310546875,29.0542609880409,30
4,25.0754471545353,0.25,1,1.89208984375,29.0387203852199,30
4,25.3757160124638,0.25,1,1.89208984375,29.2148981046855,30
4,25.3290868845037,0.25,1,1.861572265625,29.2699545788703,30
4,25.2878575566445,0.25,1,1.953125,29.1295225886716,30
4,25.3312195904791,0.25,1,1.8310546875,29.0682642095241,30
4,25.1795337952002,0.25,1,1.8310546875,28.9923968927779,30
4,25.1037304120633,0.25,1,1.800537109375,28.9460742312788,30
4,25.2095333603666,0.25,1,1.861572265625,29.0843243860338,30
4,25.22404531527,0.25,1,1.8310546875,29.1405657307686,30
4,25.2735655052511,0.25,1,1.8310546875,29.131243593763,30
4,25.089610579527,0.25,1,1.8310546875,28.9966908174018,30
4,25.3643582180358,0.25,1,1.89208984375,29.2225937072053,30
4,25.2695087122677,0.25,1,1.800537109375,29.0217061133929,30
4,25.2742320685012,0.25,1,1.89208984375,29.2908058554999,30
4,25.1989677545289,0.25,1,1.8310546875,29.1368516512896,30
4,25.2847869725012,0.25,1,1.8310546875,29.161727584713,30
4,25.150235487934,0.25,1,1.89208984375,29.1278558027474,30
4,25.2397201101142,0.25,1,1.8310546875,29.03577697025,30
5.95989493723842,24.1645828853625,0.25,1,1.89208984375,29.0575515615061,30
4,25.1176292185873,0.25,1,1.8310546875,29.0055835172773,30
4,25.2097538097168,0.25,1,1.8310546875,29.0586979340498,30
4,25.3193208220237,0.25,1,1.8310546875,29.1214728799186,30
4.54289927742504,24.7886312137689,0.25,1,1.8310546875,28.964242870007,30
5.11391359078673,24.5920516425399,0.25,1,1.8310546875,29.1547914197101,30
4,25.2857896874101,0.25,1,1.89208984375,29.2607417332543,30
4,25.3487504005576,0.25,1,1.800537109375,29.1858763875112,30
4,25.0929135216636,0.25,1,1.77001953125,28.9445878951273,30
4,25.157204023671,0.25,1,1.8310546875,29.0032815373954,30
4,25.166775385682,0.25,1,1.953125,29.0440837599785,30
4,25.1087902576912,0.25,1,1.953125,29.1741114638797,30
4,25.4081281296455,0.25,1,1.89208984375,29.1813429208313,30
6.27351598970095,24.039055456815,0.25,1,1.800537109375,29.0787837293034,30
4,25.3267369166493,0.25,1,1.89208984375,29.0912037750747,30
4,25.2532806532695,0.25,1,1.8310546875,29.2809590167615,30
4,25.1187890165141,0.25,1,1.8310546875,28.9736380778903,30
4,25.2978992665969,0.25,1,1.861572265625,29.1780931954565,30
4,25.2783371051794,0.25,1,1.77001953125,29.0682085972237,30
4,25.2724725686812,0.25,1,1.861572265625,29.2488139556512,30
4,27.3033874633794,0.25,1,1.953125,29.749688226001,40
4,27.6128408917289,0.25,1,1.953125,29.9108573540702,40
4,27.6018173172596,0.25,1,1.46484375,29.8428278079054,40
4,27.4825665159234,0.25,1,0.9765625,29.7726112883105,40
5.58977357160741,26.3769291087163,0.25,1,1.46484375,29.599808061766,40
4,27.6557051803,0.25,1,1.953125,29.9712594935717,40
4,27.6302115203289,0.25,1,1.953125,30.0163930279161,40
4,27.542227131852,0.25,1,1.46484375,29.888632842202,40
4,27.5318715476106,0.25,1,1.953125,29.9439553118898,40
4,27.5905385990004,0.25,1,1.46484375,29.9555812402276,40
4,27.6232904031711,0.25,1,1.46484375,29.9056336868958,40
4,27.6189982590968,0.25,1,1.46484375,29.8913837877892,40
4,27.6011655577258,0.25,1,1.46484375,29.9267254308774,40
4,27.6160155796024,0.25,1,1.46484375,29.9696571958256,40
4,27.4393528360515,0.25,1,1.953125,29.8181135615117,40
4,27.5062257324498,0.25,1,1.46484375,29.8481453359406,40
4,27.4089159643452,0.25,1,1.46484375,29.8128442552135,40
4,27.5819586360983,0.25,1,1.46484375,29.9309392090217,40
4,27.5392582456292,0.25,1,1.46484375,29.8971924572135,40
4,27.6160195969573,0.25,1,1.46484375,29.919761023593,40
4,27.3622380426225,0.25,1,1.953125,29.7626506502128,40
4,27.4567222762654,0.25,1,1.46484375,29.7897344492209,40
4,27.4057030496282,0.25,1,1.46484375,29.8303840821845,40
4.18891349497657,27.4129207987751,0.25,1,1.46484375,29.9093174805267,40
4,27.7185983230839,0.25,1,1.953125,30.0570776942839,40
4,27.2250488678941,0.25,1,1.953125,29.6336790682788,40
4,27.4782486386971,0.25,1,1.46484375,29.865094595057,40
4,27.5183523310644,0.25,1,1.953125,29.9265724281773,40
4,27.5308694679872,0.25,1,1.46484375,29.8895976520982,40
4,27.5008468398437,0.25,1,1.46484375,29.8368576748058,40
4,27.5282504886179,0.25,1,1.953125,29.8669271690202,40
5.33872545850288,26.8132297117131,0.25,1,1.46484375,29.9460626248899,40
4,27.5439720110801,0.25,1,1.46484375,29.8709903706877,40
4,27.5833980140634,0.25,1,1.953125,29.8059403852662,40
4,27.5127112404844,0.25,1,1.46484375,29.8333141366815,40
4,27.6019144775993,0.25,1,1.953125,30.0407080962637,40
4,27.5847461711812,0.25,1,1.46484375,29.933115420496,40
4,27.6525608901676,0.25,1,1.46484375,29.9382332944995,40
4,27.666749800065,0.25,1,1.46484375,29.9440312264322,40
4,27.6460181795442,0.25,1,1.953125,30.0953903720922,40
4.13614921535308,27.2638749277659,0.25,1,1.953125,29.7905013137906,40
4,27.47135320993,0.25,1,1.953125,29.8524390279228,40
4,27.4446633998231,0.25,1,1.953125,29.8907768735417,40
4,27.3724804997349,0.25,1,1.953125,29.7892397447753,40
4,27.5466305356543,0.25,1,1.953125,29.9745454942554,40
5.67257915859164,26.6057370851327,0.25,1,1.46484375,29.8653187822397,40
4,27.4900357632585,0.25,1,1.46484375,29.8400997915947,40
6.12339605535476,26.4196566322425,0.25,1,1.46484375,29.9270046426085,40
